frame,id,cx,cy,w,h
162,0,632.0,116.0,32.0,106.0
162,1,137.8767852783203,246.42283630371094,90.20709228515625,85.04928588867188
162,2,440.5948486328125,199.5742950439453,34.554935455322266,36.1836051940918
163,100,464.0,22.0,16.0,14.0
163,0,632.0,116.0,32.0,106.0
163,1,138.3795928955078,245.97280883789062,90.13136291503906,84.49156188964844
163,2,440.7389831542969,199.94065856933594,33.99073028564453,36.516109466552734
164,100,464.0,46.0,14.0,15.0
164,0,632.0,116.0,32.0,106.0
164,1,139.02374267578125,245.70330810546875,89.97702026367188,83.798095703125
164,2,441.0228271484375,200.2627410888672,33.64855194091797,36.74458694458008
165,100,466.0,68.0,13.0,13.0
165,0,632.0,116.0,32.0,106.0
165,1,139.6217803955078,245.54205322265625,89.85173034667969,83.14031219482422
165,2,441.2242126464844,200.7224884033203,33.43989562988281,37.13943862915039
166,100,467.0,88.0,12.0,13.0
166,0,632.0,116.0,32.0,106.0
166,1,140.08306884765625,245.44503784179688,89.75654602050781,82.61882781982422
166,2,441.5511169433594,201.2661590576172,33.28498840332031,37.34810256958008
167,100,467.0,103.0,12.0,12.0
167,0,632.0,116.0,32.0,106.0
167,1,140.3903045654297,245.41758728027344,89.73741912841797,82.29115295410156
167,2,441.9336853027344,202.030029296875,33.37911605834961,37.54829406738281
168,100,467.0,116.0,13.0,11.0
168,0,632.0,116.0,32.0,106.0
168,1,140.4639434814453,245.4976043701172,89.72640991210938,82.0896224975586
168,2,442.277099609375,202.75054931640625,33.629417419433594,37.834041595458984
169,100,465.0,126.0,12.0,12.0
169,0,632.0,116.0,32.0,106.0
169,1,140.3367156982422,245.7047576904297,89.78018188476562,82.04949951171875
169,2,442.53741455078125,203.54190063476562,33.75489807128906,38.03125
170,100,463.0,134.0,12.0,13.0
170,0,632.0,116.0,32.0,106.0
170,1,140.00201416015625,246.00726318359375,89.8272933959961,82.1103286743164
170,2,442.7991943359375,204.50425720214844,33.545188903808594,38.37751770019531
171,100,461.0,142.0,11.0,13.0
171,0,640.3582763671875,131.8040008544922,49.0806770324707,97.20349884033203
171,1,139.22447204589844,246.44789123535156,90.1494369506836,82.31927490234375
171,2,442.8936767578125,205.5492401123047,33.384246826171875,38.27870178222656
172,100,460.0,148.0,12.0,13.0
172,0,640.9375610351562,132.89932250976562,50.264488220214844,96.59384155273438
172,1,138.3541259765625,247.13461303710938,90.41844177246094,82.23147583007812
172,2,442.840576171875,206.69627380371094,33.25269317626953,38.17815017700195
173,100,458.0,155.0,11.0,13.0
173,0,641.516845703125,133.99464416503906,51.448299407958984,95.98418426513672
173,1,137.4112548828125,248.0587921142578,90.61495208740234,82.56368255615234
173,2,442.6490783691406,208.052490234375,33.062015533447266,38.20386505126953
174,100,457.0,161.0,11.0,13.0
174,0,642.7711791992188,137.23629760742188,50.548309326171875,96.02068328857422
174,1,136.52809143066406,249.14877319335938,90.68408203125,83.0842056274414
174,2,442.3147888183594,209.8052520751953,33.168006896972656,38.22037124633789
175,100,455.0,167.0,11.0,14.0
175,0,643.5994873046875,139.1485137939453,50.697967529296875,96.71070098876953
175,1,135.511474609375,250.41224670410156,90.94840240478516,83.45314025878906
175,2,441.8004455566406,211.507080078125,33.461891174316406,38.400901794433594
176,100,455.0,167.0,11.0,14.0
176,0,644.00634765625,140.24075317382812,50.67979431152344,96.92575073242188
176,1,134.8690185546875,251.23851013183594,91.10765838623047,83.71078491210938
176,2,441.4399719238281,212.56161499023438,33.67274856567383,38.514862060546875
177,100,452.0,174.0,10.0,13.0
177,0,644.6576538085938,141.7058868408203,51.16228485107422,96.80982971191406
177,1,133.721923828125,252.2206268310547,91.53604888916016,83.90690612792969
177,2,440.71710205078125,213.85874938964844,34.25895690917969,38.56216812133789
178,100,441.0,192.0,5.0,8.0
178,0,645.3089599609375,143.1710205078125,51.644775390625,96.69390869140625
178,1,130.2400665283203,254.05047607421875,92.7056655883789,84.0653076171875
178,2,439.3123474121094,216.52978515625,34.557403564453125,38.38378143310547
179,100,438.0,197.0,16.0,16.0
179,0,645.9602661132812,144.6361541748047,52.12726593017578,96.57798767089844
179,1,126.96460723876953,255.99671936035156,92.93743896484375,84.19300079345703
179,2,438.6980895996094,218.15264892578125,34.787803649902344,38.399505615234375
180,100,433.0,207.0,16.0,16.0
180,0,646.611572265625,146.10128784179688,52.60975646972656,96.46206665039062
180,1,123.61309051513672,257.9879455566406,93.4156265258789,84.10562133789062
180,2,438.0838317871094,219.7755126953125,35.01820373535156,38.41522979736328
181,100,428.0,216.0,16.0,16.0
181,0,647.2628784179688,147.56642150878906,53.092247009277344,96.34614562988281
181,1,120.05287170410156,259.64910888671875,94.0759506225586,83.91091918945312
181,2,437.4695739746094,221.39837646484375,35.24860382080078,38.43095397949219
182,100,423.0,225.0,16.0,16.0
182,0,647.9141845703125,149.03155517578125,53.574737548828125,96.230224609375
182,1,116.78148651123047,261.131103515625,93.83126068115234,84.25518035888672
182,2,436.8553161621094,223.021240234375,35.47900390625,38.446678161621094
183,100,418.0,235.0,16.0,16.0
183,0,648.5654907226562,150.49668884277344,54.057228088378906,96.11430358886719
183,1,113.59528350830078,262.6551818847656,94.2125473022461,84.83882141113281
183,2,436.2410583496094,224.64410400390625,35.70940399169922,38.46240234375
184,100,413.0,244.0,16.0,16.0
184,0,649.216796875,151.96182250976562,54.53971862792969,95.99838256835938
184,1,110.76302337646484,264.0803527832031,95.08232879638672,85.05911254882812
184,2,435.6268005371094,226.2669677734375,35.93980407714844,38.478126525878906
185,100,385.0,101.0,5.0,6.0
185,0,649.8681030273438,153.4269561767578,55.02220916748047,95.88246154785156
185,1,107.82940673828125,265.0634765625,95.62982177734375,85.20720672607422
185,2,435.0125427246094,227.88983154296875,36.170204162597656,38.49385070800781
186,100,373.0,96.0,10.0,17.0
186,0,650.5194091796875,154.89208984375,55.50469970703125,95.76654052734375
186,1,105.25301361083984,265.74005126953125,95.80583953857422,85.29993438720703
186,2,434.3982849121094,229.5126953125,36.400604248046875,38.50957489013672
187,100,372.0,100.0,10.0,34.0
187,0,651.1707153320312,156.3572235107422,55.98719024658203,95.65061950683594
187,1,102.62552642822266,266.3736572265625,95.92167663574219,85.13343811035156
187,2,425.9309387207031,233.0440673828125,34.98999786376953,40.299224853515625
188,100,435.0,198.0,9.0,14.0
188,0,651.822021484375,157.82235717773438,56.46968078613281,95.53469848632812
188,1,99.99546813964844,266.7861328125,96.05158233642578,85.3927001953125
188,2,423.6706237792969,234.88148498535156,35.57027053833008,40.95909118652344
189,100,439.0,187.0,9.0,12.0
189,0,652.4733276367188,159.28749084472656,56.952171325683594,95.41877746582031
189,1,97.10521697998047,267.212158203125,96.26376342773438,85.83183288574219
189,2,421.9238586425781,236.2648162841797,35.608184814453125,41.11894989013672
190,100,447.0,173.0,9.0,12.0
190,0,653.1246337890625,160.75262451171875,57.434661865234375,95.3028564453125
190,1,94.3899154663086,267.5172424316406,96.05009460449219,86.04585266113281
190,2,420.4079284667969,237.490478515625,35.541934967041016,41.375797271728516
191,100,465.0,195.0,16.0,16.0
191,0,653.7759399414062,162.21775817871094,57.917152404785156,95.18693542480469
191,1,91.39114379882812,267.7000427246094,96.28469848632812,86.24484252929688
191,2,418.8355407714844,238.7305450439453,35.506385803222656,41.83243179321289
192,100,410.0,89.0,9.0,5.0
192,0,654.42724609375,163.68289184570312,58.39964294433594,95.07101440429688
192,1,88.33905029296875,267.8127746582031,97.45484161376953,86.5019302368164
192,2,417.2165832519531,240.24777221679688,35.5424919128418,42.1469612121582
193,100,409.0,73.0,16.0,16.0
193,0,655.0785522460938,165.1480255126953,58.88213348388672,94.95509338378906
193,1,85.4166259765625,267.8883056640625,98.23670196533203,86.6478500366211
193,2,416.03570556640625,240.9949188232422,35.88798904418945,41.71932601928711
194,100,401.0,45.0,16.0,16.0
194,0,655.7298583984375,166.6131591796875,59.3646240234375,94.83917236328125
194,1,83.7269287109375,267.8818359375,98.75375366210938,86.70858764648438
194,2,415.4169616699219,241.3899688720703,36.0641975402832,41.50726318359375
195,100,393.0,17.0,16.0,16.0
195,0,656.3811645507812,168.0782928466797,59.84711456298828,94.72325134277344
195,1,81.90113830566406,267.94537353515625,98.96075439453125,86.8642578125
195,2,414.11444091796875,242.5010528564453,36.190128326416016,41.56135177612305
196,100,385.0,-10.0,16.0,16.0
196,0,657.032470703125,169.54342651367188,60.32960510253906,94.60733032226562
196,1,79.81269073486328,268.0647277832031,99.01522064208984,87.09867095947266
196,2,412.8504333496094,242.74783325195312,36.040000915527344,41.2381591796875
197,100,414.0,3.0,26.0,9.0
197,0,657.6837768554688,171.00856018066406,60.812095642089844,94.49140930175781
197,1,76.60832214355469,268.6125793457031,98.97027587890625,87.7185287475586
197,2,410.6476745605469,244.1626434326172,36.53914260864258,41.147029876708984
198,100,413.0,-17.0,16.0,16.0
198,0,658.3350830078125,172.47369384765625,61.294586181640625,94.37548828125
198,1,73.68196105957031,269.2362976074219,98.8183364868164,88.29728698730469
198,2,415.7012023925781,163.86605834960938,98.88958740234375,75.8588638305664
199,100,412.0,-36.0,16.0,16.0
199,0,658.9863891601562,173.93882751464844,61.777076721191406,94.25956726074219
199,1,70.89166259765625,269.6734619140625,99.09204864501953,88.56623840332031
199,2,411.88800048828125,189.56663513183594,80.51914978027344,66.14405822753906
200,100,412.0,-55.0,16.0,16.0
200,0,659.6376953125,175.40396118164062,62.25956726074219,94.14364624023438
200,1,68.45720672607422,270.13067626953125,98.76686096191406,88.58073425292969
200,2,408.25823974609375,210.29335021972656,65.6664810180664,57.880279541015625
201,100,412.0,-74.0,16.0,16.0
201,0,660.2890014648438,176.8690948486328,62.74205780029297,94.02772521972656
201,1,66.406494140625,270.4418029785156,98.69381713867188,88.58821868896484
201,2,405.3080749511719,226.42625427246094,54.00977325439453,51.83580017089844
202,100,412.0,-93.0,16.0,16.0
202,0,660.9403076171875,178.334228515625,63.22454833984375,93.91180419921875
202,1,64.75550842285156,270.620361328125,98.09915924072266,88.50150299072266
202,2,402.9541015625,238.59617614746094,45.4428825378418,47.532508850097656
203,100,411.0,-112.0,16.0,16.0
203,0,661.5916137695312,179.7993621826172,63.70703887939453,93.79588317871094
203,1,63.491905212402344,270.69427490234375,97.69741821289062,88.4140625
203,2,401.1405029296875,247.51766967773438,39.58966827392578,43.976566314697266
204,100,424.0,2.0,16.0,6.0
204,0,662.242919921875,181.26449584960938,64.18952941894531,93.67996215820312
204,1,62.78935241699219,270.79510498046875,97.49519348144531,88.06482696533203
204,2,399.8322448730469,253.64527893066406,35.81615447998047,41.40574264526367
205,100,425.0,2.0,17.0,7.0
205,0,662.8942260742188,182.72962951660156,64.6720199584961,93.56404113769531
205,1,62.602882385253906,270.8765869140625,97.17340850830078,87.47138977050781
205,2,398.8389892578125,257.5184631347656,33.8563232421875,39.85027313232422
206,100,426.0,2.0,17.0,7.0
206,0,641.7081909179688,201.6870574951172,54.13153839111328,85.94232177734375
206,1,62.82194137573242,271.0108642578125,96.67973327636719,86.82625579833984
206,2,397.9830627441406,259.68695068359375,33.51490783691406,39.16218185424805
207,100,426.0,2.0,17.0,7.0
207,0,641.3062744140625,202.85226440429688,53.85975646972656,86.30317687988281
207,1,63.344329833984375,271.04412841796875,96.1115493774414,86.34735107421875
207,2,397.2776794433594,260.759033203125,33.491329193115234,39.32291793823242
208,100,426.0,2.0,17.0,6.0
208,0,640.7662353515625,203.74966430664062,53.479190826416016,87.1464614868164
208,1,64.02518463134766,270.90765380859375,95.61189270019531,86.2747573852539
208,2,396.5450134277344,261.11907958984375,33.883975982666016,40.27579116821289
209,100,426.0,2.0,18.0,7.0
209,0,640.21044921875,204.87966918945312,53.873695373535156,87.4937744140625
209,1,64.23859405517578,270.5045471191406,96.4619140625,85.93020629882812
209,2,395.9653625488281,260.8658142089844,34.38813018798828,41.14217758178711
210,100,426.0,3.0,33.0,9.0
210,0,639.9108276367188,205.33233642578125,54.439754486083984,88.57221221923828
210,1,64.56669616699219,269.93817138671875,97.17005157470703,85.49748992919922
210,2,395.711181640625,260.36456298828125,34.637542724609375,41.48008728027344
211,100,427.0,3.0,33.0,10.0
211,0,639.513671875,206.56353759765625,54.63069534301758,88.9819107055664
211,1,65.3726806640625,269.1158142089844,97.47847747802734,85.10993957519531
211,2,395.6336669921875,259.67999267578125,34.99784469604492,41.802101135253906
212,100,427.0,3.0,33.0,11.0
212,0,639.1165161132812,207.79473876953125,54.82163619995117,89.39160919189453
212,1,66.78463745117188,268.1097106933594,97.12966918945312,84.84227752685547
212,2,395.6595764160156,258.84912109375,35.40439224243164,41.94762420654297
213,100,427.0,3.0,33.0,11.0
213,0,638.7193603515625,209.02593994140625,55.012577056884766,89.80130767822266
213,1,67.76126098632812,267.43377685546875,96.86835479736328,84.7037582397461
213,2,395.7598571777344,258.10595703125,35.773681640625,42.051902770996094
214,100,427.0,4.0,31.0,13.0
214,0,639.3248901367188,207.32273864746094,54.97850036621094,90.06893920898438
214,1,69.1209716796875,266.77020263671875,96.25081634521484,84.37361145019531
214,2,395.906494140625,257.463134765625,35.97953796386719,42.13355255126953
215,100,427.0,4.0,16.0,16.0
215,0,639.5513305664062,207.52413940429688,55.11551284790039,90.31494140625
215,1,69.92880249023438,266.1900329589844,96.06495666503906,84.08335876464844
215,2,396.1598815917969,256.77716064453125,36.037254333496094,42.17970275878906
216,100,427.0,4.0,16.0,16.0
216,0,639.995849609375,208.20925903320312,54.76639938354492,89.83866882324219
216,1,70.73663330078125,265.60986328125,95.87909698486328,83.79310607910156
216,2,396.772705078125,255.97561645507812,36.06930923461914,42.068817138671875
217,100,427.0,4.0,16.0,16.0
217,0,640.282958984375,208.60763549804688,54.08405303955078,89.47663116455078
217,1,75.4498062133789,262.2412109375,93.5134048461914,82.96939849853516
217,2,397.52008056640625,255.03062438964844,36.217533111572266,42.03604507446289
218,100,427.0,5.0,16.0,16.0
218,0,640.6553344726562,208.6571044921875,53.539737701416016,89.33881378173828
218,1,77.07218170166016,261.0794372558594,92.87288665771484,82.56787872314453
218,2,398.2813720703125,254.08621215820312,35.916194915771484,40.976558685302734
219,100,427.0,5.0,16.0,16.0
219,0,641.1754760742188,208.692626953125,52.78583908081055,88.90247344970703
219,1,78.6945571899414,259.91766357421875,92.23236846923828,82.1663589477539
219,2,399.2862243652344,253.40927124023438,35.555538177490234,40.59596252441406
220,100,409.0,33.0,6.0,4.0
220,0,641.7988891601562,208.82875061035156,52.25718688964844,87.49300384521484
220,1,83.28160858154297,256.8687438964844,91.30397033691406,81.42839813232422
220,2,400.4108581542969,252.74099731445312,35.33344268798828,40.326507568359375
221,100,477.0,135.0,11.0,10.0
221,0,642.5494384765625,208.88763427734375,51.82448959350586,86.56864929199219
221,1,85.45813751220703,255.35421752929688,90.6096420288086,80.9639892578125
221,2,401.6309509277344,252.1039276123047,35.12226486206055,40.13933563232422
222,100,460.0,150.0,9.0,9.0
222,0,643.6207275390625,208.7953338623047,52.024169921875,86.1229248046875
222,1,89.4010238647461,253.56982421875,89.10980224609375,80.99651336669922
222,2,402.8336486816406,251.27099609375,34.89860153198242,39.848854064941406
223,100,449.0,151.0,10.0,13.0
223,0,644.4923095703125,208.68411254882812,52.33144760131836,85.42974090576172
223,1,92.27808380126953,251.6933135986328,88.7046127319336,80.66604614257812
223,2,404.0668640136719,250.31875610351562,34.702728271484375,39.58677673339844
224,100,438.0,143.0,11.0,14.0
224,0,645.1870727539062,208.552734375,52.72819519042969,84.7685546875
224,1,94.67866516113281,249.8926239013672,88.4245376586914,80.58883666992188
224,2,405.04962158203125,249.16964721679688,34.712032318115234,39.41510009765625
225,100,429.0,129.0,11.0,14.0
225,0,645.7908935546875,208.3584747314453,53.085418701171875,84.20687866210938
225,1,97.40029907226562,247.8806915283203,87.58383178710938,80.33038330078125
225,2,405.8258056640625,248.14248657226562,34.75869369506836,39.321449279785156
226,100,425.0,111.0,12.0,14.0
226,0,646.3275756835938,208.21971130371094,53.45802688598633,83.73921203613281
226,1,100.13965606689453,245.74046325683594,86.9687271118164,79.88434600830078
226,2,406.43560791015625,247.2461395263672,34.961944580078125,39.45610427856445
227,100,422.0,94.0,12.0,15.0
227,0,646.8363647460938,208.0560302734375,54.269371032714844,82.80725860595703
227,1,102.6573257446289,243.6747589111328,86.48899841308594,79.41107177734375
227,2,406.8972473144531,246.30516052246094,35.075965881347656,39.40341567993164
228,100,419.0,81.0,10.0,12.0
228,0,647.0214233398438,208.035400390625,54.47808074951172,82.72868347167969
228,1,105.24539947509766,241.93223571777344,85.66841888427734,78.39574432373047
228,2,407.24835205078125,245.29965209960938,35.118587493896484,39.03458023071289
229,100,415.0,76.0,11.0,13.0
229,0,646.7337646484375,208.0093231201172,54.519187927246094,82.75682830810547
229,1,107.47158813476562,240.5447235107422,84.3787612915039,77.09500885009766
229,2,407.3409118652344,244.50637817382812,35.031246185302734,38.799137115478516
230,100,413.0,76.0,11.0,13.0
230,0,646.279541015625,207.9064483642578,55.16260528564453,82.69485473632812
230,1,109.06808471679688,239.4618682861328,83.19441223144531,76.37992095947266
230,2,407.853271484375,243.60897827148438,35.02741622924805,38.612449645996094
231,100,411.0,81.0,11.0,13.0
231,0,646.3864135742188,207.83750915527344,55.5006103515625,82.40095520019531
231,1,110.10064697265625,238.21043395996094,82.86121368408203,75.64707946777344
231,2,406.7571105957031,243.04098510742188,34.558475494384766,38.521263122558594
232,100,411.0,81.0,11.0,13.0
232,0,646.4932861328125,207.76856994628906,55.83861541748047,82.1070556640625
232,1,110.50172424316406,237.54232788085938,82.75032806396484,75.20606994628906
232,2,406.2260437011719,242.7454376220703,34.293636322021484,38.47098922729492
233,100,409.0,91.0,10.0,13.0
233,0,646.6001586914062,207.6996307373047,56.17662048339844,81.81315612792969
233,1,110.99557495117188,236.44735717773438,83.23775482177734,74.86768341064453
233,2,405.86444091796875,242.03285217285156,33.96305847167969,37.84464645385742
234,100,407.0,116.0,10.0,14.0
234,0,646.70703125,207.6306915283203,56.514625549316406,81.51925659179688
234,1,111.5561752319336,234.67172241210938,84.49609375,74.8890609741211
234,2,405.1697692871094,240.9654541015625,33.81888198852539,37.778194427490234
235,100,407.0,128.0,10.0,14.0
235,0,646.8139038085938,207.56175231933594,56.852630615234375,81.22535705566406
235,1,112.66636657714844,233.29827880859375,84.5675277709961,74.46520233154297
235,2,404.529541015625,240.34547424316406,33.35911178588867,37.62496566772461
236,100,407.0,137.0,9.0,14.0
236,0,646.9207763671875,207.49281311035156,57.190635681152344,80.93145751953125
236,1,113.77655792236328,231.92483520507812,84.63896179199219,74.04134368896484
236,2,404.0964660644531,239.7224884033203,33.0160026550293,37.5492057800293
237,100,406.0,147.0,9.0,15.0
237,0,647.0276489257812,207.4238739013672,57.52864074707031,80.63755798339844
237,1,114.88674926757812,230.5513916015625,84.71039581298828,73.61748504638672
237,2,403.874755859375,239.0898895263672,32.88603591918945,37.68568420410156
238,100,406.0,156.0,7.0,13.0
238,0,647.134521484375,207.3549346923828,57.86664581298828,80.34365844726562
238,1,115.99694061279297,229.17794799804688,84.78182983398438,73.1936264038086
238,2,403.6356201171875,238.5727081298828,32.77122497558594,37.72074508666992
239,100,405.0,164.0,7.0,13.0
239,0,647.2413940429688,207.28599548339844,58.20465087890625,80.04975891113281
239,1,117.10713195800781,227.80450439453125,84.85326385498047,72.76976776123047
239,2,403.4984130859375,238.10118103027344,32.73948287963867,37.50486755371094
240,100,405.0,171.0,8.0,14.0
240,0,647.3482666015625,207.21705627441406,58.54265594482422,79.755859375
240,1,118.21732330322266,226.43106079101562,84.92469787597656,72.34590911865234
240,2,403.4560852050781,237.62950134277344,32.61052703857422,37.16245651245117
241,100,403.0,178.0,7.0,14.0
241,0,647.4551391601562,207.1481170654297,58.88066101074219,79.46195983886719
241,1,119.3275146484375,225.0576171875,84.99613189697266,71.92205047607422
241,2,403.43658447265625,237.12149047851562,32.454444885253906,36.78512954711914
242,100,402.0,184.0,7.0,13.0
242,0,647.56201171875,207.0791778564453,59.218666076660156,79.16806030273438
242,1,120.43770599365234,223.68417358398438,85.06756591796875,71.4981918334961
242,2,403.4573669433594,236.52835083007812,32.29365921020508,36.40718078613281
243,100,401.0,191.0,6.0,14.0
243,0,647.6688842773438,207.01023864746094,59.556671142578125,78.87416076660156
243,1,121.54789733886719,222.31072998046875,85.13899993896484,71.07433319091797
243,2,403.3043212890625,236.03123474121094,32.21141815185547,36.155677795410156
244,100,400.0,197.0,6.0,14.0
244,0,647.7757568359375,206.94129943847656,59.894676208496094,78.58026123046875
244,1,122.65808868408203,220.93728637695312,85.21043395996094,70.65047454833984
244,2,403.0920715332031,235.59596252441406,32.226985931396484,35.63151931762695
245,100,399.0,205.0,5.0,13.0
245,0,647.8826293945312,206.8723602294922,60.23268127441406,78.28636169433594
245,1,123.76828002929688,219.5638427734375,85.28186798095703,70.22661590576172
245,2,402.9012756347656,235.2603759765625,32.186134338378906,35.74839401245117
246,100,398.0,210.0,5.0,12.0
246,0,647.989501953125,206.8034210205078,60.57068634033203,77.99246215820312
246,1,124.87847137451172,218.19039916992188,85.35330200195312,69.8027572631836
246,2,402.6485595703125,235.20326232910156,32.081268310546875,34.84041213989258
247,100,397.0,213.0,5.0,8.0
247,0,648.0963745117188,206.73448181152344,60.90869140625,77.69856262207031
247,1,125.98866271972656,216.81695556640625,85.42473602294922,69.37889862060547
247,2,402.4039611816406,235.2936553955078,32.088768005371094,34.3777961730957
248,100,395.0,213.0,5.0,7.0
248,0,648.0963745117188,206.73448181152344,60.90869140625,77.69856262207031
248,1,125.98866271972656,216.81695556640625,85.42473602294922,69.37889862060547
248,2,402.4039611816406,235.2936553955078,32.088768005371094,34.3777961730957
249,100,372.0,111.0,4.0,10.0
249,0,648.0963745117188,206.73448181152344,60.90869140625,77.69856262207031
249,1,125.98866271972656,216.81695556640625,85.42473602294922,69.37889862060547
249,2,402.4039611816406,235.2936553955078,32.088768005371094,34.3777961730957
250,100,368.0,102.0,16.0,16.0
250,0,648.0963745117188,206.73448181152344,60.90869140625,77.69856262207031
250,1,125.98866271972656,216.81695556640625,85.42473602294922,69.37889862060547
250,2,402.4039611816406,235.2936553955078,32.088768005371094,34.3777961730957
251,100,359.0,72.0,16.0,16.0
251,0,648.0963745117188,206.73448181152344,60.90869140625,77.69856262207031
251,1,125.98866271972656,216.81695556640625,85.42473602294922,69.37889862060547
251,2,402.4039611816406,235.2936553955078,32.088768005371094,34.3777961730957
252,100,121.0,250.0,11.0,6.0
252,0,634.1676025390625,211.1502685546875,47.452674865722656,80.83131408691406
252,1,127.0988540649414,215.44351196289062,85.49617004394531,68.95503997802734
252,2,402.2064208984375,235.04139709472656,32.02388381958008,33.97134780883789
253,100,121.0,249.0,21.0,6.0
253,0,633.2978515625,211.3933868408203,46.83088684082031,80.77584838867188
253,1,128.20904541015625,214.070068359375,85.5676040649414,68.53118133544922
253,2,402.293212890625,237.71078491210938,31.989736557006836,34.25260925292969
254,100,122.0,248.0,33.0,9.0
254,0,633.9192504882812,213.5205841064453,46.856651306152344,80.53433227539062
254,1,129.31922912597656,212.69662475585938,85.6390380859375,68.1073226928711
254,2,402.60211181640625,239.46434020996094,31.933988571166992,34.5147590637207
255,100,123.0,248.0,38.0,10.0
255,0,633.935302734375,214.69967651367188,46.751888275146484,80.75222778320312
255,1,130.42941284179688,211.32318115234375,85.7104721069336,67.68346405029297
255,2,402.8433532714844,240.68992614746094,32.056392669677734,35.573490142822266
256,100,124.0,246.0,43.0,12.0
256,0,634.0425415039062,215.9379425048828,46.831424713134766,81.01001739501953
256,1,131.5395965576172,209.94973754882812,85.78190612792969,67.25960540771484
256,2,403.0208740234375,241.87026977539062,32.100955963134766,36.13272476196289
257,100,411.0,196.0,5.0,11.0
257,0,633.741943359375,216.8046417236328,46.55359649658203,81.066162109375
257,1,132.6497802734375,208.5762939453125,85.85334014892578,66.83574676513672
257,2,403.03668212890625,242.69769287109375,32.035247802734375,36.72522735595703
258,100,420.0,182.0,6.0,12.0
258,0,634.2380981445312,218.86444091796875,46.844459533691406,81.0116958618164
258,1,133.7599639892578,207.20285034179688,85.92477416992188,66.4118881225586
258,2,402.8287353515625,243.53541564941406,32.22370910644531,37.085994720458984
259,100,433.0,165.0,6.0,8.0
259,0,634.5062866210938,220.15167236328125,47.369667053222656,81.18962860107422
259,1,134.87014770507812,205.82940673828125,85.99620819091797,65.98802947998047
259,2,402.3697204589844,244.3506622314453,32.47624969482422,37.19337844848633
260,100,446.0,142.0,12.0,12.0
260,0,634.5408935546875,220.9579620361328,47.75432586669922,81.6725845336914
260,1,135.98033142089844,204.45596313476562,86.06764221191406,65.56417083740234
260,2,401.81146240234375,245.26719665527344,32.505531311035156,36.93229293823242
261,100,460.0,119.0,12.0,12.0
261,0,634.5375366210938,222.05482482910156,47.86357116699219,81.83890533447266
261,1,132.1438446044922,229.21917724609375,73.95917510986328,69.27233123779297
261,2,401.1148681640625,246.27406311035156,32.392791748046875,36.936031341552734
262,100,476.0,92.0,15.0,12.0
262,0,634.3496704101562,224.3575897216797,48.36666488647461,80.97259521484375
